A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,keyPressTrial_3.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.rt,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,keyPressTrial_4.keys,keyPressTrial_4.rt,keyPressTrial_4.started,keyPressTrial_4.stopped,green_4.started,green_4.stopped,red_4.started,red_4.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
7,0,7,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.9507959000766,None,501.9507959000766,None,501.9507959000766,None,None,,0.010484990198165178,1.005360090173781,501.9507959000766,None,501.9507959000766,None,502.9500677003525,None,502.9500677003525,None,502.9500677003525,None,502.9500677003525,None,l,0.010832590516656637,1.6064334902912378,502.9500677003525,None,502.9500677003525,None,0.04839960020035505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,504.5538377999328,None,504.5538377999328,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506.5574598000385,None,506.5574598000385,None,508.58468990027905,None,508.58468990027905,None,space,1.4542646002955735,0.0007685800082981586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,510.0587536999956,None,510.0587536999956,None,510.0587536999956,511.05934170028195,511.0426695002243,512.0603204001673,512.041270500049,513.0444463002495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,513.0793433999643,None,513.0793433999643,None,513.0793433999643,None,513.0793433999643,None,516.5807639001869,None,516.5807639001869,None,518.0849433001131,None,518.0849433001131,None,518.0849433001131,None,l,0.01920049963518977,0.009634889662265778,1.0177740892395377,518.0849433001131,None,518.0849433001131,None,519.0990499001928,None,519.0990499001928,None,519.0990499001928,None,519.0990499001928,None,l,0.04410700034350157,0.009481789544224739,1.7038150895386934,519.0990499001928,None,519.0990499001928,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520.8006567000411,None,520.8006567000411,None,520.8006567000411,None,a,0.5827488000504673,0.009811490308493376,1.003915490116924,520.8006567000411,None,520.8006567000411,None,521.7995685003698,None,521.7995685003698,None,521.7995685003698,None,521.7995685003698,None,None,,0.011261989828199148,1.807749789673835,521.7995685003698,None,521.7995685003698,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,523.6032426999882,None,523.6032426999882,None,523.6032426999882,None,None,,0.01107269013300538,1.0228335903957486,523.6032426999882,None,523.6032426999882,None,524.6223368002102,None,524.6223368002102,None,524.6223368002102,None,524.6223368002102,None,None,,0.008454589638859034,1.7186335898004472,524.6223368002102,None,524.6223368002102,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,526.338676400017,None,526.338676400017,None,526.338676400017,None,None,,0.010528689716011286,1.0054024900309741,526.338676400017,None,526.338676400017,None,527.3404471999966,None,527.3404471999966,None,527.3404471999966,None,527.3404471999966,None,None,,0.01050849026069045,1.7224098900333047,527.3404471999966,None,527.3404471999966,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529.0614750003442,None,529.0614750003442,None,529.0614750003442,None,None,,0.007182690314948559,1.0154739902354777,529.0614750003442,None,529.0614750003442,None,530.0737680001184,None,530.0737680001184,None,530.0737680001184,None,530.0737680001184,None,None,,0.011578490491956472,1.6077665905468166,530.0737680001184,None,530.0737680001184,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,531.6769944000989,None,531.6769944000989,None,531.6769944000989,None,None,,0.010024290066212416,1.0076763899996877,531.6769944000989,None,531.6769944000989,None,532.6790360999294,None,532.6790360999294,None,532.6790360999294,None,532.6790360999294,None,None,,0.01074849022552371,1.619880590122193,532.6790360999294,None,532.6790360999294,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534.2969863000326,None,534.2969863000326,None,534.2969863000326,None,None,,0.01000808971002698,1.0208709896542132,534.2969863000326,None,534.2969863000326,None,535.3134082001634,None,535.3134082001634,None,535.3134082001634,None,535.3134082001634,None,None,,0.010078690014779568,1.7050040899775922,535.3134082001634,None,535.3134082001634,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.0151629000902,None,537.0151629000902,None,537.0151629000902,None,None,,0.010105290915817022,1.0211673905141652,537.0151629000902,None,537.0151629000902,None,538.0305217001587,None,538.0305217001587,None,538.0305217001587,None,538.0305217001587,None,None,,0.011105689685791731,1.8071039896458387,538.0305217001587,None,538.0305217001587,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.8339053001255,None,539.8339053001255,None,539.8339053001255,None,None,,0.010578089393675327,1.0055781896226108,539.8339053001255,None,539.8339053001255,None,540.8331642001867,None,540.8331642001867,None,540.8331642001867,None,540.8331642001867,None,None,,0.010619290173053741,1.806040390394628,540.8331642001867,None,540.8331642001867,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542.6357710002922,None,542.6357710002922,None,542.6357710002922,None,None,,0.011251489631831646,1.0065868897363544,542.6357710002922,None,542.6357710002922,None,543.6372496001422,None,543.6372496001422,None,543.6372496001422,None,543.6372496001422,None,None,,0.010051490273326635,1.604854490607977,543.6372496001422,None,543.6372496001422,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,545.2406671000645,None,545.2406671000645,None,545.2406671000645,None,None,,0.0076514906249940395,1.0165552906692028,545.2406671000645,None,545.2406671000645,None,546.2573799001984,None,546.2573799001984,None,546.2573799001984,None,546.2573799001984,None,None,,0.011673890519887209,1.8247339902445674,546.2573799001984,None,546.2573799001984,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.0743291000836,None,548.0743291000836,None,548.0743291000836,None,None,,0.011158690322190523,1.006492790300399,548.0743291000836,None,548.0743291000836,None,549.0749184000306,None,549.0749184000306,None,549.0749184000306,None,549.0749184000306,None,None,,0.010681289713829756,1.6060320897959173,549.0749184000306,None,549.0749184000306,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550.6789188003168,None,550.6789188003168,None,550.6789188003168,None,None,,0.010767589323222637,1.025884389411658,550.6789188003168,None,550.6789188003168,None,551.6956364000216,None,551.6956364000216,None,551.6956364000216,None,551.6956364000216,None,None,,0.012189189903438091,1.6225875900126994,551.6956364000216,None,551.6956364000216,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.3136085001752,None,553.3136085001752,None,553.3136085001752,None,None,,0.010355790611356497,1.0218261904083192,553.3136085001752,None,553.3136085001752,None,554.3313942002133,None,554.3313942002133,None,554.3313942002133,None,554.3313942002133,None,None,,0.008250090293586254,1.61798949027434,554.3313942002133,None,554.3313942002133,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,555.9483569003642,None,555.9483569003642,None,555.9483569003642,None,None,,0.009981089737266302,1.0209502899087965,555.9483569003642,None,555.9483569003642,None,556.963976399973,None,556.963976399973,None,556.963976399973,None,556.963976399973,None,None,,0.01090809004381299,1.7067955899983644,556.963976399973,None,556.963976399973,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,558.6673985002562,None,558.6673985002562,None,558.6673985002562,None,None,,0.0102949901483953,1.0214925897307694,558.6673985002562,None,558.6673985002562,None,559.6866864999756,None,559.6866864999756,None,559.6866864999756,None,559.6866864999756,None,None,,0.008675289805978537,1.8189658899791539,559.6866864999756,None,559.6866864999756,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.5021285000257,None,561.5021285000257,None,561.5021285000257,None,None,,0.011071590706706047,1.0063325907103717,561.5021285000257,None,561.5021285000257,None,562.5019454001449,None,562.5019454001449,None,562.5019454001449,None,562.5019454001449,None,None,,0.011342190206050873,1.8073783903382719,562.5019454001449,None,562.5019454001449,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564.3034957000054,None,564.3034957000054,None,564.3034957000054,None,None,,0.011788589879870415,1.007969489786774,564.3034957000054,None,564.3034957000054,None,565.3045201003551,None,565.3045201003551,None,565.3045201003551,None,565.3045201003551,None,None,,0.011785789858549833,1.608425590209663,565.3045201003551,None,565.3045201003551,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566.9078963003121,None,566.9078963003121,None,566.9078963003121,None,None,,0.01074679009616375,1.0221325899474323,566.9078963003121,None,566.9078963003121,None,567.9234881000593,None,567.9234881000593,None,567.9234881000593,None,567.9234881000593,None,None,,0.010640089865773916,1.8066292898729444,567.9234881000593,None,567.9234881000593,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569.7278495002538,None,569.7278495002538,None,569.7278495002538,None,None,,0.010371789801865816,1.021608889568597,569.7278495002538,None,569.7278495002538,None,570.7442753999494,None,570.7442753999494,None,570.7442753999494,None,570.7442753999494,None,None,,0.00942499004304409,1.6035604900680482,570.7442753999494,None,570.7442753999494,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.3465897999704,None,572.3465897999704,None,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,574.34901370015,None,574.34901370015,None,574.34901370015,None,574.34901370015,None,577.851105700247,None,577.851105700247,None,579.3542770999484,None,579.3542770999484,None,579.3542770999484,None,None,,0.010888190008699894,1.0205858899280429,579.3542770999484,None,579.3542770999484,None,580.3675490003079,None,580.3675490003079,None,580.3675490003079,None,580.3675490003079,None,None,,0.011412390042096376,1.8076733900234103,580.3675490003079,None,580.3675490003079,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,582.1710860999301,None,582.1710860999301,None,582.1710860999301,None,None,,0.009684490039944649,1.0036055902019143,582.1710860999301,None,582.1710860999301,None,583.1699772002175,None,583.1699772002175,None,583.1699772002175,None,583.1699772002175,None,None,,0.01138588972389698,1.7077300897799432,583.1699772002175,None,583.1699772002175,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,584.874439700041,None,584.874439700041,None,584.874439700041,None,None,,0.01060658972710371,1.0219648899510503,584.874439700041,None,584.874439700041,None,585.8892850000411,None,585.8892850000411,None,585.8892850000411,None,585.8892850000411,None,None,,0.010739390272647142,1.8066363902762532,585.8892850000411,None,585.8892850000411,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,587.6925670001656,None,587.6925670001656,None,587.6925670001656,None,None,,0.010362490080296993,1.0215340899303555,587.6925670001656,None,587.6925670001656,None,588.7082229000516,None,588.7082229000516,None,588.7082229000516,None,588.7082229000516,None,None,,0.009992189705371857,1.7046682895161211,588.7082229000516,None,588.7082229000516,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.4095995002426,None,590.4095995002426,None,590.4095995002426,None,None,,0.012102089822292328,1.008953089825809,590.4095995002426,None,590.4095995002426,None,591.4106713002548,None,591.4106713002548,None,591.4106713002548,None,591.4106713002548,None,None,,0.011310089379549026,1.7071503894403577,591.4106713002548,None,591.4106713002548,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.1121853003278,None,593.1121853003278,None,593.1121853003278,None,None,,0.011598190292716026,1.0074041900224984,593.1121853003278,None,593.1121853003278,None,594.1150508001447,None,594.1150508001447,None,594.1150508001447,None,594.1150508001447,None,None,,0.009107489604502916,1.603301489725709,594.1150508001447,None,594.1150508001447,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,595.7182908002287,None,595.7182908002287,None,595.7182908002287,None,None,,0.008152390364557505,1.016945390496403,595.7182908002287,None,595.7182908002287,None,596.7320427000523,None,596.7320427000523,None,596.7320427000523,None,596.7320427000523,None,None,,0.010727690532803535,1.7064769905991852,596.7320427000523,None,596.7320427000523,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.4333991003223,None,598.4333991003223,None,598.4333991003223,None,None,,0.011769689619541168,1.0078578894026577,598.4333991003223,None,598.4333991003223,None,599.4354000999592,None,599.4354000999592,None,599.4354000999592,None,599.4354000999592,None,None,,0.010102290194481611,1.6050756904296577,599.4354000999592,None,599.4354000999592,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,601.0357268000953,None,601.0357268000953,None,601.0357268000953,None,None,,0.011171789839863777,1.0064666899852455,601.0357268000953,None,601.0357268000953,None,602.0363821000792,None,602.0363821000792,None,602.0363821000792,None,602.0363821000792,None,None,,0.010261690244078636,1.8057239903137088,602.0363821000792,None,602.0363821000792,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.8427388002165,None,603.8427388002165,None,603.8427388002165,None,None,,0.008283690083771944,1.0175785897299647,603.8427388002165,None,603.8427388002165,None,604.8555825003423,None,604.8555825003423,None,604.8555825003423,None,604.8555825003423,None,None,,0.010530490428209305,1.8059752904810011,604.8555825003423,None,604.8555825003423,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.6606262000278,None,606.6606262000278,None,606.6606262000278,None,None,,0.009379989933222532,1.0196836898103356,606.6606262000278,None,606.6606262000278,None,607.6746849003248,None,607.6746849003248,None,607.6746849003248,None,607.6746849003248,None,None,,0.010517089627683163,1.6059509897604585,607.6746849003248,None,607.6746849003248,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.281211799942,None,609.281211799942,None,609.281211799942,None,None,,0.007272190880030394,1.0195406908169389,609.281211799942,None,609.281211799942,None,610.2985938000493,None,610.2985938000493,None,610.2985938000493,None,610.2985938000493,None,None,,0.009849389549344778,1.6167979896999896,610.2985938000493,None,610.2985938000493,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.9128836002201,None,611.9128836002201,None,611.9128836002201,None,None,,0.010839789174497128,1.0064046895131469,611.9128836002201,None,611.9128836002201,None,612.913732000161,None,612.913732000161,None,612.913732000161,None,612.913732000161,None,None,,0.010029289871454239,1.7049118899740279,612.913732000161,None,612.913732000161,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,614.6161652002484,None,614.6161652002484,None,614.6161652002484,None,None,,0.010112190153449774,1.0208849902264774,614.6161652002484,None,614.6161652002484,None,615.631633200217,None,615.631633200217,None,615.631633200217,None,615.631633200217,None,None,,0.010150790680199862,1.7050769906491041,615.631633200217,None,615.631633200217,None,,,,,,,,,soheil456,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_17_2001,train-A,59.94456329236639,
