A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,keyPressTrial_3.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,keyPressTrial_4.keys,keyPressTrial_4.started,keyPressTrial_4.stopped,green_4.started,green_4.stopped,red_4.started,red_4.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,keyPressTrial_4.rt,keyPressTrial_2.rt,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
4,0,4,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.51567079965025,None,188.51567079965025,None,188.51567079965025,None,None,,0.011937730014324188,1.0081927301362157,188.51567079965025,None,188.51567079965025,None,189.51654980005696,None,189.51654980005696,None,189.51654980005696,None,189.51654980005696,None,None,0.011310029774904251,1.7073317300528288,189.51654980005696,None,189.51654980005696,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
4,0,4,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.21799499960616,None,191.21799499960616,None,191.21799499960616,None,None,,0.011797330342233181,1.007847930304706,191.21799499960616,None,191.21799499960616,None,192.21888799965382,None,192.21888799965382,None,192.21888799965382,None,192.21888799965382,None,None,0.011142630130052567,1.6070804302580655,192.21888799965382,None,192.21888799965382,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
4,0,4,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.82036109967157,None,193.82036109967157,None,193.82036109967157,None,None,,0.01209643017500639,1.0084140300750732,193.82036109967157,None,193.82036109967157,None,194.8211860000156,None,194.8211860000156,None,194.8211860000156,None,194.8211860000156,None,None,0.011599630117416382,1.8082358301617205,194.8211860000156,None,194.8211860000156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
4,0,4,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.62273549987003,None,196.62273549987003,None,196.62273549987003,None,None,,0.011952630244195461,1.0081276302225888,196.62273549987003,None,196.62273549987003,None,197.62364309979603,None,197.62364309979603,None,197.62364309979603,None,197.62364309979603,None,None,0.01121382974088192,1.6071596299298108,197.62364309979603,None,197.62364309979603,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
4,0,4,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.22500959970057,None,199.22500959970057,None,199.22500959970057,None,None,,0.010077730286866426,1.0043851304799318,199.22500959970057,None,199.22500959970057,None,200.22589419968426,None,200.22589419968426,None,200.22589419968426,None,200.22589419968426,None,None,0.011447629891335964,1.7077004294842482,200.22589419968426,None,200.22589419968426,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
4,0,4,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.92740459972993,None,201.92740459972993,None,201.92740459972993,None,None,,0.011664730031043291,1.007615830283612,201.92740459972993,None,201.92740459972993,None,202.92828430002555,None,202.92828430002555,None,202.92828430002555,None,202.92828430002555,None,None,0.011649229563772678,1.8082215297035873,202.92828430002555,None,202.92828430002555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
4,0,4,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.72981909988448,None,204.72981909988448,None,204.72981909988448,None,None,,0.012336130253970623,1.0089672300964594,204.72981909988448,None,204.72981909988448,None,205.73073359997943,None,205.73073359997943,None,205.73073359997943,None,205.73073359997943,None,None,0.01195143023505807,1.8087269300594926,205.73073359997943,None,205.73073359997943,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.53239549975842,None,207.53239549975842,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,209.55077639967203,None,209.55077639967203,None,209.55077639967203,None,209.55077639967203,None,213.05380219966173,None,213.05380219966173,None,214.57229339983314,None,214.57229339983314,None,214.57229339983314,None,None,,0.012083729729056358,1.0250530298799276,214.57229339983314,None,214.57229339983314,None,215.5725968000479,None,215.5725968000479,None,215.5725968000479,None,215.5725968000479,None,None,0.011575330048799515,1.7080397298559546,215.5725968000479,None,215.5725968000479,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.2908010999672,None,217.2908010999672,None,217.2908010999672,None,None,,0.008003029972314835,1.017534629907459,217.2908010999672,None,217.2908010999672,None,218.29193609999493,None,218.29193609999493,None,218.29193609999493,None,218.29193609999493,None,None,0.011033029295504093,1.8068312294781208,218.29193609999493,None,218.29193609999493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.09369549993426,None,220.09369549993426,None,220.09369549993426,None,None,,0.011667029932141304,1.0078086303547025,220.09369549993426,None,220.09369549993426,None,221.09599829977378,None,221.09599829977378,None,221.09599829977378,None,221.09599829977378,None,None,0.009749429766088724,1.6044153296388686,221.09599829977378,None,221.09599829977378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222.69688469963148,None,222.69688469963148,None,222.69688469963148,None,b,0.04999750014394522,0.011111530475318432,1.006122530438006,222.69688469963148,None,222.69688469963148,None,223.69830769998953,None,223.69830769998953,None,223.69830769998953,None,223.69830769998953,None,t,0.009568129666149616,1.7043294296599925,223.69830769998953,None,223.69830769998953,None,0.06389589980244637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225.39948749961331,None,225.39948749961331,None,225.39948749961331,None,i,0.17213850002735853,0.011355630122125149,1.0066179297864437,225.39948749961331,None,225.39948749961331,None,226.40028229961172,None,226.40028229961172,None,226.40028229961172,None,226.40028229961172,None,k,0.00987792992964387,1.7049126299098134,226.40028229961172,None,226.40028229961172,None,0.16994279995560646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.10493410006166,None,228.10493410006166,None,228.10493410006166,None,a,0.5786219001747668,0.00821832986548543,1.017128829844296,228.10493410006166,None,228.10493410006166,None,229.1179839996621,None,229.1179839996621,None,229.1179839996621,None,229.1179839996621,None,t,0.011235829908400774,1.8075513299554586,229.1179839996621,None,229.1179839996621,None,0.20422880025580525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230.92095679976046,None,230.92095679976046,None,230.92095679976046,None,s,0.20241749985143542,0.011163429822772741,1.006696229800582,230.92095679976046,None,230.92095679976046,None,231.92071199975908,None,231.92071199975908,None,231.92071199975908,None,231.92071199975908,None,n,0.011513830162584782,1.6075640302151442,231.92071199975908,None,231.92071199975908,None,0.06603440036997199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,233.52191339991987,None,233.52191339991987,None,233.52191339991987,None,x,0.026198700070381165,0.012802030425518751,1.009913930669427,233.52191339991987,None,233.52191339991987,None,234.5227642999962,None,234.5227642999962,None,234.5227642999962,None,234.5227642999962,None,None,0.011759629938751459,1.6082273302599788,234.5227642999962,None,234.5227642999962,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.12416439969093,None,236.12416439969093,None,236.12416439969093,None,r,0.8148710997775197,0.011910429690033197,1.008080629631877,236.12416439969093,None,236.12416439969093,None,237.12503969995305,None,237.12503969995305,None,237.12503969995305,None,237.12503969995305,None,u,0.009916730225086212,1.804844830185175,237.12503969995305,None,237.12503969995305,None,0.060762399807572365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.92821189993992,None,238.92821189993992,None,238.92821189993992,None,d,0.3154342002235353,0.010914629325270653,1.0062961294315755,238.92821189993992,None,238.92821189993992,None,239.92757329996675,None,239.92757329996675,None,239.92757329996675,None,239.92757329996675,None,e,0.011173730250447989,1.7069207304157317,239.92757329996675,None,239.92757329996675,None,0.08248939970508218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.63078369991854,None,241.63078369991854,None,241.63078369991854,None,n,0.012659499887377024,0.010458129923790693,1.0052041299641132,241.63078369991854,None,241.63078369991854,None,242.62990959966555,None,242.62990959966555,None,242.62990959966555,None,242.62990959966555,None,l,0.012002530042082071,1.7089544301852584,242.62990959966555,None,242.62990959966555,None,1.3011819999665022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.3315548999235,None,244.3315548999235,None,244.3315548999235,None,return,0.03976519964635372,0.012073930352926254,1.0178477303124964,244.3315548999235,None,244.3315548999235,None,245.3396216998808,None,245.3396216998808,None,245.3396216998808,None,245.3396216998808,None,None,0.011891429778188467,1.816012930124998,245.3396216998808,None,245.3396216998808,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.15254089981318,None,247.15254089981318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,249.1542495000176,None,249.1542495000176,None,249.1542495000176,None,249.1542495000176,None,252.65751009993255,None,252.65751009993255,None,254.15915309963748,None,254.15915309963748,None,254.15915309963748,None,None,,0.012328529730439186,1.0235628299415112,254.15915309963748,None,254.15915309963748,None,255.17441480001435,None,255.17441480001435,None,255.17441480001435,None,255.17441480001435,None,None,0.010459329932928085,1.7057481301017106,255.17441480001435,None,255.17441480001435,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.87555739982054,None,256.87555739982054,None,256.87555739982054,None,None,,0.009837229736149311,1.003931229468435,256.87555739982054,None,256.87555739982054,None,257.8764740000479,None,257.8764740000479,None,257.8764740000479,None,257.8764740000479,None,None,0.01114223012700677,1.8072081301361322,257.8764740000479,None,257.8764740000479,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,259.6780343996361,None,259.6780343996361,None,259.6780343996361,None,None,,0.01109603000804782,1.0065202303230762,259.6780343996361,None,259.6780343996361,None,260.6789951999672,None,260.6789951999672,None,260.6789951999672,None,260.6789951999672,None,None,0.011962929740548134,1.6088277297094464,260.6789951999672,None,260.6789951999672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262.2803574996069,None,262.2803574996069,None,262.2803574996069,None,None,,0.011472330428659916,1.0072131301276386,262.2803574996069,None,262.2803574996069,None,263.2811771999113,None,263.2811771999113,None,263.2811771999113,None,263.2811771999113,None,None,0.011374529916793108,1.6075634299777448,263.2811771999113,None,263.2811771999113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.88620809977874,None,264.88620809977874,None,264.88620809977874,None,None,,0.007867829874157906,1.0166591298766434,264.88620809977874,None,264.88620809977874,None,265.90081219980493,None,265.90081219980493,None,265.90081219980493,None,265.90081219980493,None,None,0.009291430469602346,1.8033476304262877,265.90081219980493,None,265.90081219980493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.7017208999023,None,267.7017208999023,None,267.7017208999023,None,None,,0.01119922986254096,1.0066586299799383,267.7017208999023,None,267.7017208999023,None,268.7025949996896,None,268.7025949996896,None,268.7025949996896,None,268.7025949996896,None,None,0.011341530364006758,1.8075554301030934,268.7025949996896,None,268.7025949996896,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270.5043537998572,None,270.5043537998572,None,270.5043537998572,None,None,,0.012688129674643278,1.0097623295150697,270.5043537998572,None,270.5043537998572,None,271.50584239978343,None,271.50584239978343,None,271.50584239978343,None,271.50584239978343,None,None,0.009509429801255465,1.6038217297755182,271.50584239978343,None,271.50584239978343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,273.1064605996944,None,273.1064605996944,None,273.1064605996944,None,None,,0.011669230181723833,1.0074041304178536,273.1064605996944,None,273.1064605996944,None,274.10741509962827,None,274.10741509962827,None,274.10741509962827,None,274.10741509962827,None,None,0.011833030730485916,1.6088649304583669,274.10741509962827,None,274.10741509962827,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.70911789964885,None,275.70911789964885,None,275.70911789964885,None,None,,0.012081530410796404,1.0083684301935136,275.70911789964885,None,275.70911789964885,None,276.71001939987764,None,276.71001939987764,None,276.71001939987764,None,276.71001939987764,None,None,0.011809129733592272,1.7081544301472604,276.71001939987764,None,276.71001939987764,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278.4113932000473,None,278.4113932000473,None,278.4113932000473,None,None,,0.01218432979658246,1.008689729962498,278.4113932000473,None,278.4113932000473,None,279.4119331999682,None,279.4119331999682,None,279.4119331999682,None,279.4119331999682,None,None,0.011108930222690105,1.7075576302595437,279.4119331999682,None,279.4119331999682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.1134798997082,None,281.1134798997082,None,281.1134798997082,None,None,,0.012051529716700315,1.0082681300118566,281.1134798997082,None,281.1134798997082,None,282.1147624999285,None,282.1147624999285,None,282.1147624999285,None,282.1147624999285,None,None,0.011001029517501593,1.8066076296381652,282.1147624999285,None,282.1147624999285,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,283.9158752998337,None,283.9158752998337,None,283.9158752998337,None,None,,0.012117430102080107,1.0084892301820219,283.9158752998337,None,283.9158752998337,None,284.9169899998233,None,284.9169899998233,None,284.9169899998233,None,284.9169899998233,None,None,0.009557729586958885,1.7039549299515784,284.9169899998233,None,284.9169899998233,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286.61902219988406,None,286.61902219988406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
7,0,7,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,288.62321229977533,None,288.62321229977533,None,288.62321229977533,None,288.62321229977533,None,292.12502799974754,None,292.12502799974754,None,293.62708999961615,None,293.62708999961615,None,293.62708999961615,None,None,,0.011882029939442873,1.0225594299845397,293.62708999961615,None,293.62708999961615,None,294.6419337997213,None,294.6419337997213,None,294.6419337997213,None,294.6419337997213,None,None,0.010802130214869976,1.8062931299209595,294.6419337997213,None,294.6419337997213,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
7,0,7,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296.44452929962426,None,296.44452929962426,None,296.44452929962426,None,None,,0.009031729772686958,1.0024582296609879,296.44452929962426,None,296.44452929962426,None,297.4443679996766,None,297.4443679996766,None,297.4443679996766,None,297.4443679996766,None,None,0.011132130399346352,1.6072079301811755,297.4443679996766,None,297.4443679996766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
7,0,7,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.0457835998386,None,299.0457835998386,None,299.0457835998386,None,None,,0.011351630091667175,1.0069353301078081,299.0457835998386,None,299.0457835998386,None,300.04701199987903,None,300.04701199987903,None,300.04701199987903,None,300.04701199987903,None,None,0.011912829708307981,1.6085747298784554,300.04701199987903,None,300.04701199987903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,soheil123,,Male,Right-handed,With EEG,Emotiv EPOC(+),False,2020_May_18_1142,train-B(short),59.959479480075125,
