A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_3.keys,keyPressTrial_3.started,keyPressTrial_3.stopped,green_3.started,green_3.stopped,red_3.started,red_3.stopped,keyPressTrial_3.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
2,0,2,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.52361280005425,None,156.52361280005425,None,156.52361280005425,None,None,,0.01190072949975729,1.0079769296571612,156.52361280005425,None,156.52361280005425,None,157.52447180030867,None,157.52447180030867,None,157.52447180030867,None,157.52447180030867,None,None,0.011990129947662354,1.8089556298218668,157.52447180030867,None,157.52447180030867,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159.32604849990457,None,159.32604849990457,None,159.32604849990457,None,None,,0.01048282952979207,1.0051527293398976,159.32604849990457,None,159.32604849990457,None,160.32691689999774,None,160.32691689999774,None,160.32691689999774,None,160.32691689999774,None,None,0.011551530100405216,1.8080325298942626,160.32691689999774,None,160.32691689999774,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.12849549995735,None,162.12849549995735,None,162.12849549995735,None,None,,0.011584929656237364,1.0074054296128452,162.12849549995735,None,162.12849549995735,None,163.12939770007506,None,163.12939770007506,None,163.12939770007506,None,163.12939770007506,None,None,0.01204202976077795,1.7090738299302757,163.12939770007506,None,163.12939770007506,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164.8476017001085,None,164.8476017001085,None,164.8476017001085,None,None,,0.009597329422831535,1.020065629389137,164.8476017001085,None,164.8476017001085,None,165.84841419989243,None,165.84841419989243,None,165.84841419989243,None,165.84841419989243,None,None,0.011759629473090172,1.7083649295382202,165.84841419989243,None,165.84841419989243,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,167.54989740019664,None,167.54989740019664,None,167.54989740019664,None,None,,0.01202763058245182,1.008415230549872,167.54989740019664,None,167.54989740019664,None,168.55080180009827,None,168.55080180009827,None,168.55080180009827,None,168.55080180009827,None,None,0.011931129731237888,1.6086194296367466,168.55080180009827,None,168.55080180009827,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170.15217040013522,None,170.15217040013522,None,170.15217040013522,None,None,,0.012370429933071136,1.008983630221337,170.15217040013522,None,170.15217040013522,None,171.15308220032603,None,171.15308220032603,None,171.15308220032603,None,171.15308220032603,None,None,0.011884229723364115,1.8086826298385859,171.15308220032603,None,171.15308220032603,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.95460200030357,None,172.95460200030357,None,172.95460200030357,None,None,,0.010612829588353634,1.005463229957968,172.95460200030357,None,172.95460200030357,None,173.9555152002722,None,173.9555152002722,None,173.9555152002722,None,173.9555152002722,None,None,0.011746929492801428,1.7083215294405818,173.9555152002722,None,173.9555152002722,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.6569950003177,None,175.6569950003177,None,175.6569950003177,None,None,,0.012366930022835732,1.0091203302145004,175.6569950003177,None,175.6569950003177,None,176.65788089996204,None,176.65788089996204,None,176.65788089996204,None,176.65788089996204,None,None,0.011765829753130674,1.608307529706508,176.65788089996204,None,176.65788089996204,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.2592863002792,None,178.2592863002792,None,178.2592863002792,None,None,,0.012056329753249884,1.0083321300335228,178.2592863002792,None,178.2592863002792,None,179.26020159991458,None,179.26020159991458,None,179.26020159991458,None,179.26020159991458,None,None,0.011309830006211996,1.6073632300831378,179.26020159991458,None,179.26020159991458,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.86152680031955,None,180.86152680031955,None,180.86152680031955,None,None,,0.011969129554927349,1.0082090296782553,180.86152680031955,None,180.86152680031955,None,181.86240650014952,None,181.86240650014952,None,181.86240650014952,None,181.86240650014952,None,None,0.011650929693132639,1.7081577298231423,181.86240650014952,None,181.86240650014952,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.5638679000549,None,183.5638679000549,None,183.5638679000549,None,None,,0.011490730103105307,1.0071951299905777,183.5638679000549,None,183.5638679000549,None,184.56480600032955,None,184.56480600032955,None,184.56480600032955,None,184.56480600032955,None,None,0.011232729535549879,1.7079956294037402,184.56480600032955,None,184.56480600032955,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.26624729996547,None,186.26624729996547,None,186.26624729996547,None,None,,0.012083629611879587,1.0077276299707592,186.26624729996547,None,186.26624729996547,None,187.267149399966,None,187.267149399966,None,187.267149399966,None,187.267149399966,None,None,0.01150332996621728,1.807922129984945,187.267149399966,None,187.267149399966,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.0687214001082,None,189.0687214001082,None,189.0687214001082,None,None,,0.01244332967326045,1.0090887295082211,189.0687214001082,None,189.0687214001082,None,190.06958830030635,None,190.06958830030635,None,190.06958830030635,None,190.06958830030635,None,None,0.012103329878300428,1.8091827295720577,190.06958830030635,None,190.06958830030635,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.87121740030125,None,191.87121740030125,None,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,193.87296900013462,None,193.87296900013462,None,193.87296900013462,None,193.87296900013462,None,197.3760075001046,None,197.3760075001046,None,198.8773147999309,None,198.8773147999309,None,198.8773147999309,None,None,,0.013359329663217068,1.0109156295657158,198.8773147999309,None,198.8773147999309,None,199.87822550022975,None,199.87822550022975,None,199.87822550022975,None,199.87822550022975,None,None,0.010428930167108774,1.7058770298026502,199.87822550022975,None,199.87822550022975,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.5796219999902,None,201.5796219999902,None,201.5796219999902,None,None,,0.010971330106258392,1.0060782302170992,201.5796219999902,None,201.5796219999902,None,202.58057550014928,None,202.58057550014928,None,202.58057550014928,None,202.58057550014928,None,None,0.01177123049274087,1.8084689304232597,202.58057550014928,None,202.58057550014928,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.38209079997614,None,204.38209079997614,None,204.38209079997614,None,None,,0.011148130055516958,1.0065135299228132,204.38209079997614,None,204.38209079997614,None,205.38295370014384,None,205.38295370014384,None,205.38295370014384,None,205.38295370014384,None,None,0.011900729965418577,1.7087386301718652,205.38295370014384,None,205.38295370014384,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.0844390001148,None,207.0844390001148,None,207.0844390001148,None,None,,0.012025529984384775,1.008326729759574,207.0844390001148,None,207.0844390001148,None,208.0853790002875,None,208.0853790002875,None,208.0853790002875,None,208.0853790002875,None,None,0.01139202993363142,1.7076765298843384,208.0853790002875,None,208.0853790002875,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.78679390018806,None,209.78679390018806,None,209.78679390018806,None,None,,0.011960729956626892,1.008108529727906,209.78679390018806,None,209.78679390018806,None,210.78766610007733,None,210.78766610007733,None,210.78766610007733,None,210.78766610007733,None,None,0.010296729393303394,1.8055358296260238,210.78766610007733,None,210.78766610007733,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212.58924259990454,None,212.58924259990454,None,212.58924259990454,None,None,,0.011599729768931866,1.007407229859382,212.58924259990454,None,212.58924259990454,None,213.59012070018798,None,213.59012070018798,None,213.59012070018798,None,213.59012070018798,None,None,0.011924630496650934,1.808788230177015,213.59012070018798,None,213.59012070018798,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.39171099988744,None,215.39171099988744,None,215.39171099988744,None,None,,0.012632130179554224,1.0095397303812206,215.39171099988744,None,215.39171099988744,None,216.39258289989084,None,216.39258289989084,None,216.39258289989084,None,216.39258289989084,None,None,0.011932430323213339,1.7086732303723693,216.39258289989084,None,216.39258289989084,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.09404559992254,None,218.09404559992254,None,218.09404559992254,None,None,,0.012217230163514614,1.0086321299895644,218.09404559992254,None,218.09404559992254,None,219.09492709999904,None,219.09492709999904,None,219.09492709999904,None,219.09492709999904,None,None,0.011217330116778612,1.7073323302902281,219.09492709999904,None,219.09492709999904,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.79642220027745,None,220.79642220027745,None,220.79642220027745,None,None,,0.012224029749631882,1.0086303297430277,220.79642220027745,None,220.79642220027745,None,221.79731180006638,None,221.79731180006638,None,221.79731180006638,None,221.79731180006638,None,None,0.01192362979054451,1.6086171297356486,221.79731180006638,None,221.79731180006638,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,223.3986917999573,None,223.3986917999573,None,223.3986917999573,None,None,,0.01230002986267209,1.0088572301901877,223.3986917999573,None,223.3986917999573,None,224.3995680999942,None,224.3995680999942,None,224.3995680999942,None,224.3995680999942,None,None,0.01124863000586629,1.8074478297494352,224.3995680999942,None,224.3995680999942,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,226.20116090029478,None,226.20116090029478,None,226.20116090029478,None,None,,0.01171452971175313,1.0076641300693154,226.20116090029478,None,226.20116090029478,None,227.20207190001383,None,227.20207190001383,None,227.20207190001383,None,227.20207190001383,None,None,0.011004630010575056,1.6067606299184263,227.20207190001383,None,227.20207190001383,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228.80344239994884,None,228.80344239994884,None,228.80344239994884,None,None,,0.012548630125820637,1.0093237301334739,228.80344239994884,None,228.80344239994884,None,229.80427860002965,None,229.80427860002965,None,229.80427860002965,None,229.80427860002965,None,None,0.011302729602903128,1.6074150297790766,229.80427860002965,None,229.80427860002965,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231.40569210005924,None,231.40569210005924,None,231.40569210005924,None,None,,0.01200072979554534,1.008799229748547,231.40569210005924,None,231.40569210005924,None,232.40658110007644,None,232.40658110007644,None,232.40658110007644,None,232.40658110007644,None,None,0.011970629915595055,1.7081946297548711,232.40658110007644,None,232.40658110007644,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234.10803790017962,None,234.10803790017962,None,234.10803790017962,None,None,,0.012017729226499796,1.0082888295874,234.10803790017962,None,234.10803790017962,None,235.10890740016475,None,235.10890740016475,None,235.10890740016475,None,235.10890740016475,None,None,0.011600730009377003,1.8081010300666094,235.10890740016475,None,235.10890740016475,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.91051270021126,None,236.91051270021126,None,236.91051270021126,None,None,,0.011723730247467756,1.0076767303980887,236.91051270021126,None,236.91051270021126,None,237.9114111000672,None,237.9114111000672,None,237.9114111000672,None,237.9114111000672,None,None,0.011625329963862896,1.8082292298786342,237.9114111000672,None,237.9114111000672,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.71296010026708,None,239.71296010026708,None,239.71296010026708,None,None,,0.01227172976359725,1.0087782298214734,239.71296010026708,None,239.71296010026708,None,240.71384009998292,None,240.71384009998292,None,240.71384009998292,None,240.71384009998292,None,None,0.0119014298543334,1.7087336299009621,240.71384009998292,None,240.71384009998292,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
3,0,3,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242.41536540025845,None,242.41536540025845,None,242.41536540025845,None,None,,0.011666030157357454,1.0076570301316679,242.41536540025845,None,242.41536540025845,None,243.41619310015813,None,243.41619310015813,None,243.41619310015813,None,243.41619310015813,None,None,0.011090029962360859,1.7069375300779939,243.41619310015813,None,243.41619310015813,None,,,,,,soheil789,,Male,Right-handed,Without EEG,,False,2020_May_17_2054,train-A,60.012014398957824,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,245.11766100022942,None,245.11766100022942,None,245.11766100022942,None,None,,0.010657129809260368,1.0055300300009549,245.11766100022942,None,245.11766100022942,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
