A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Experiment Mode,Data modality,EEG headset,Visualize Epochs,date,frameRate,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.3752414002083,None,415.3752414002083,None,415.3752414002083,None,None,0.012351210229098797,1.023252610117197,415.3752414002083,None,415.3752414002083,None,416.3922605002299,None,416.3922605002299,None,416.3922605002299,None,416.3922605002299,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418.1969777001068,None,418.1969777001068,None,418.1969777001068,None,None,0.010848409961909056,1.0185323101468384,418.1969777001068,None,418.1969777001068,None,419.2128579998389,None,419.2128579998389,None,419.2128579998389,None,419.2128579998389,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420.91538939997554,None,420.91538939997554,None,420.91538939997554,None,None,0.012040610425174236,1.020931810606271,420.91538939997554,None,420.91538939997554,None,421.93032689997926,None,421.93032689997926,None,421.93032689997926,None,421.93032689997926,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.53408640017733,None,423.53408640017733,None,423.53408640017733,None,None,0.011175710707902908,1.0242120106704533,423.53408640017733,None,423.53408640017733,None,424.5492585999891,None,424.5492585999891,None,424.5492585999891,None,424.5492585999891,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.25236479984596,None,426.25236479984596,None,426.25236479984596,None,None,0.01201670989394188,1.0224460097961128,426.25236479984596,None,426.25236479984596,None,427.26829140027985,None,427.26829140027985,None,427.26829140027985,None,427.26829140027985,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.8722120998427,None,428.8722120998427,None,428.8722120998427,None,None,0.011442710179835558,1.0215785098262131,428.8722120998427,None,428.8722120998427,None,429.8873894000426,None,429.8873894000426,None,429.8873894000426,None,429.8873894000426,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431.5035788998939,None,431.5035788998939,None,431.5035788998939,None,None,0.011424909811466932,1.0212457096204162,431.5035788998939,None,431.5035788998939,None,432.50621430017054,None,432.50621430017054,None,432.50621430017054,None,432.50621430017054,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.208773100283,None,434.208773100283,None,434.208773100283,None,None,0.01217101002112031,1.022748610470444,434.208773100283,None,434.208773100283,None,435.22583900019526,None,435.22583900019526,None,435.22583900019526,None,435.22583900019526,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.9300679001026,None,436.9300679001026,None,436.9300679001026,None,None,0.011334910057485104,1.0217122100293636,436.9300679001026,None,436.9300679001026,None,437.9428010000847,None,437.9428010000847,None,437.9428010000847,None,437.9428010000847,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439.75113310012966,None,439.75113310012966,None,439.75113310012966,None,None,0.009422210045158863,1.0155957099050283,439.75113310012966,None,439.75113310012966,None,440.7635437999852,None,440.7635437999852,None,440.7635437999852,None,440.7635437999852,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,442.46442470001057,None,442.46442470001057,None,442.46442470001057,None,None,0.012875310145318508,1.0260498099960387,442.46442470001057,None,442.46442470001057,None,443.48069840017706,None,443.48069840017706,None,443.48069840017706,None,443.48069840017706,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,445.08630410023034,None,445.08630410023034,None,445.08630410023034,None,None,0.011874009855091572,1.0219854097813368,445.08630410023034,None,445.08630410023034,None,446.10749060008675,None,446.10749060008675,None,446.10749060008675,None,446.10749060008675,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.8220716002397,None,447.8220716002397,None,447.8220716002397,None,None,0.011657610069960356,1.0211488101631403,447.8220716002397,None,447.8220716002397,None,448.8374950001016,None,448.8374950001016,None,448.8374950001016,None,448.8374950001016,None,,,,,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.4386157998815,None,450.4386157998815,None,,,,,soheil123,22,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1951,59.96160066152766,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.4406889001839,None,452.4406889001839,None,,,,,,,,,,,
