A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,keyPressTrial_2.rt,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.08995659975335,None,103.08995659975335,None,103.08995659975335,None,None,0.012877820059657097,1.009993120096624,103.08995659975335,None,103.08995659975335,None,104.0908213998191,None,104.0908213998191,None,104.0908213998191,None,104.0908213998191,None,,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.89242909988388,None,105.89242909988388,None,105.89242909988388,None,l,0.012641920242458582,1.0094727203249931,105.89242909988388,None,105.89242909988388,None,106.89328659977764,None,106.89328659977764,None,106.89328659977764,None,106.89328659977764,None,0.6783671001903713,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.59475369984284,None,108.59475369984284,None,108.59475369984284,None,None,0.012882119975984097,1.0099429204128683,108.59475369984284,None,108.59475369984284,None,109.59565309993923,None,109.59565309993923,None,109.59565309993923,None,109.59565309993923,None,,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111.19703029980883,None,111.19703029980883,None,111.19703029980883,None,None,0.012327619828283787,1.0088266199454665,111.19703029980883,None,111.19703029980883,None,112.1979024996981,None,112.1979024996981,None,112.1979024996981,None,112.1979024996981,None,,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.89938399987295,None,113.89938399987295,None,113.89938399987295,None,None,0.01283782022073865,1.0098520200699568,113.89938399987295,None,113.89938399987295,None,114.90028169983998,None,114.90028169983998,None,114.90028169983998,None,114.90028169983998,None,,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.50166299985722,None,116.50166299985722,None,116.50166299985722,None,None,0.012441120576113462,1.009226720314473,116.50166299985722,None,116.50166299985722,None,117.50257840007544,None,117.50257840007544,None,117.50257840007544,None,117.50257840007544,None,,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119.10394029971212,None,119.10394029971212,None,119.10394029971212,None,None,0.012406820431351662,1.0089997202157974,119.10394029971212,None,119.10394029971212,None,120.10480490000919,None,120.10480490000919,None,120.10480490000919,None,120.10480490000919,None,,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.80633619986475,None,121.80633619986475,None,121.80633619986475,None,None,0.012057119514793158,1.0083190193399787,121.80633619986475,None,121.80633619986475,None,122.80717960000038,None,122.80717960000038,None,122.80717960000038,None,122.80717960000038,None,,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.50863759964705,None,124.50863759964705,None,124.50863759964705,None,None,0.012807320337742567,1.0098904203623533,124.50863759964705,None,124.50863759964705,None,125.50955839967355,None,125.50955839967355,None,125.50955839967355,None,125.50955839967355,None,,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.31114459969103,None,127.31114459969103,None,127.31114459969103,None,None,0.012524920050054789,1.00923862028867,127.31114459969103,None,127.31114459969103,None,128.3120160996914,None,128.3120160996914,None,128.3120160996914,None,128.3120160996914,None,,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.01349479984492,None,130.01349479984492,None,130.01349479984492,None,None,0.011936119757592678,1.008048319723457,130.01349479984492,None,130.01349479984492,None,131.01437609968707,None,131.01437609968707,None,131.01437609968707,None,131.01437609968707,None,,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.61575410002843,None,132.61575410002843,None,132.61575410002843,None,None,0.012351519893854856,1.0088677201420069,132.61575410002843,None,132.61575410002843,None,133.61663809977472,None,133.61663809977472,None,133.61663809977472,None,133.61663809977472,None,,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.31811610003933,None,135.31811610003933,None,135.31811610003933,None,None,0.01319622015580535,1.0105711203068495,135.31811610003933,None,135.31811610003933,None,136.31898429989815,None,136.31898429989815,None,136.31898429989815,None,136.31898429989815,None,,,,,,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.92038579983637,None,137.92038579983637,None,,,,,gg,gg,Male,Right-handed,Without EEG,,False,2020_May_17_0101,intro,59.926350610073165,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.9221538999118,None,139.9221538999118,None,,,,,,,,,,,
