A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,keyPressTrial_2.rt,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
,,,,,,,,0,0,0,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.58275139983743,None,125.58275139983743,None,125.58275139983743,None,None,0.01266585011035204,1.0104629499837756,125.58275139983743,None,125.58275139983743,None,126.5835086000152,None,126.5835086000152,None,126.5835086000152,None,126.5835086000152,None,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1810,intro,59.978899332369295,
,,,,,,,,0,0,0,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.1856805998832,None,128.1856805998832,None,128.1856805998832,None,None,0.012103050015866756,1.0253681503236294,128.1856805998832,None,128.1856805998832,None,129.2024622997269,None,129.2024622997269,None,129.2024622997269,None,129.2024622997269,None,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1810,intro,59.978899332369295,
,,,,,,,,0,0,0,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.90463769994676,None,130.90463769994676,None,130.90463769994676,None,None,0.011781450361013412,1.022210850380361,130.90463769994676,None,130.90463769994676,None,131.92115970002487,None,131.92115970002487,None,131.92115970002487,None,131.92115970002487,None,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1810,intro,59.978899332369295,
,,,,,,,,0,0,0,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.62183839967474,None,133.62183839967474,None,133.62183839967474,None,None,0.012693849857896566,1.0241603502072394,133.62183839967474,None,133.62183839967474,None,134.64039779966697,None,134.64039779966697,None,134.64039779966697,None,134.64039779966697,None,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1810,intro,59.978899332369295,
,,,,,,,,0,0,0,0,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136.44178979983553,None,136.44178979983553,None,136.44178979983553,None,None,0.012409049551934004,1.0236670495942235,136.44178979983553,None,136.44178979983553,None,137.4595480998978,None,137.4595480998978,None,137.4595480998978,None,137.4595480998978,None,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1810,intro,59.978899332369295,
,,,,,,,,0,0,0,0,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.16125179966912,None,139.16125179966912,None,139.16125179966912,None,None,0.012753050308674574,1.0242599504999816,139.16125179966912,None,139.16125179966912,None,140.17872639978305,None,140.17872639978305,None,140.17872639978305,None,140.17872639978305,None,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1810,intro,59.978899332369295,
,,,,,,,,0,0,0,0,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141.78116940008476,None,141.78116940008476,None,141.78116940008476,None,None,0.011546050198376179,1.0218223500996828,141.78116940008476,None,141.78116940008476,None,142.79699929989874,None,142.79699929989874,None,142.79699929989874,None,142.79699929989874,None,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1810,intro,59.978899332369295,
,,,,,,,,0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144.50095869973302,None,144.50095869973302,None,144.50095869973302,None,None,0.011351550463587046,1.0208963504992425,144.50095869973302,None,144.50095869973302,None,145.51632069982588,None,145.51632069982588,None,145.51632069982588,None,145.51632069982588,None,,,,,,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1810,intro,59.978899332369295,
,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.11684389971197,None,147.11684389971197,None,,,,,soheil123,,Male,Right-handed,Without EEG,,False,2020_May_17_1810,intro,59.978899332369295,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.1193836000748,None,149.1193836000748,None,,,,,,,,,,,
