A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,keyPressTrial_1.rt,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.rt,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Data modality,EEG headset,Visualize Epochs,date,Experiment Mode,frameRate,
0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.32688169972971,None,67.32688169972971,None,67.32688169972971,None,l,0.01279423013329506,1.0098471301607788,67.32688169972971,None,67.32688169972971,None,68.3277706997469,None,68.3277706997469,None,68.3277706997469,None,68.3277706997469,None,0.27083500009030104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.02924569975585,None,70.02924569975585,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.03098389972001,None,72.03098389972001,None,74.06615029973909,None,74.06615029973909,None,space,0.9131245999597013,0.009668559767305851,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,74.98353919992223,None,74.98353919992223,None,74.98353919992223,75.98447259981185,75.96777349989861,76.96862299973145,76.96862299973145,77.96949309995398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.00285709975287,None,78.00285709975287,None,78.00285709975287,None,78.00285709975287,None,81.50592159992084,None,81.50592159992084,None,83.02390419971198,None,83.02390419971198,None,83.02390419971198,None,l,0.44383190013468266,0.009915329981595278,1.020681029651314,83.02390419971198,None,83.02390419971198,None,84.02482290007174,None,84.02482290007174,None,84.02482290007174,None,84.02482290007174,None,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.82652839971706,None,85.82652839971706,None,85.82652839971706,None,a,0.4098346000537276,0.011669630650430918,1.0075238305144012,85.82652839971706,None,85.82652839971706,None,86.82721060002223,None,86.82721060002223,None,86.82721060002223,None,86.82721060002223,None,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88.62873289966956,None,88.62873289966956,None,88.62873289966956,None,None,,0.012865029741078615,1.0099662295542657,88.62873289966956,None,88.62873289966956,None,89.62967779999599,None,89.62967779999599,None,89.62967779999599,None,89.62967779999599,None,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.33114389982074,None,91.33114389982074,None,91.33114389982074,None,None,,0.012549529783427715,1.0092693297192454,91.33114389982074,None,91.33114389982074,None,92.33981249993667,None,92.33981249993667,None,92.33981249993667,None,92.33981249993667,None,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.0501736998558,None,94.0501736998558,None,94.0501736998558,None,None,,0.012715729884803295,1.0096116298809648,94.0501736998558,None,94.0501736998558,None,95.05105069978163,None,95.05105069978163,None,95.05105069978163,None,95.05105069978163,None,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.65246320003644,None,96.65246320003644,None,96.65246320003644,None,None,,0.012297830078750849,1.0088516301475465,96.65246320003644,None,96.65246320003644,None,97.65332209970802,None,97.65332209970802,None,97.65332209970802,None,97.65332209970802,None,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.35483400011435,None,99.35483400011435,None,99.35483400011435,None,None,,0.012189029715955257,1.0085032298229635,99.35483400011435,None,99.35483400011435,None,100.35567859979346,None,100.35567859979346,None,100.35567859979346,None,100.35567859979346,None,,,,,,,,,ss,ss,Male,Right-handed,Without EEG,,False,2020_May_17_1702,intro,59.93726966434265,
