A1_Blocks.thisRepN,A1_Blocks.thisTrialN,A1_Blocks.thisN,A1_Blocks.thisIndex,A1_trials.thisRepN,A1_trials.thisTrialN,A1_trials.thisN,A1_trials.thisIndex,A2_Blocks.thisRepN,A2_Blocks.thisTrialN,A2_Blocks.thisN,A2_Blocks.thisIndex,A2_trials.thisRepN,A2_trials.thisTrialN,A2_trials.thisN,A2_trials.thisIndex,polygon_1.started,polygon_1.stopped,descriptionText_1.started,descriptionText_1.stopped,keyPressRun_1.keys,keyPressRun_1.rt,keyPressRun_1.started,keyPressRun_1.stopped,fixation10.started,fixation10.stopped,fixationImage10.started,fixationImage10.stopped,text.started,text.stopped,text_2.started,text_2.stopped,text_3.started,text_3.stopped,blackProc.started,blackProc.stopped,greenProc.started,greenProc.stopped,ProcTarget.started,ProcTarget.stopped,ProcPicture.started,ProcPicture.stopped,blackWaitInterTrial.started,blackWaitInterTrial.stopped,whiteWaitInterTrial.started,whiteWaitInterTrial.stopped,blackTrial.started,blackTrial.stopped,whiteTrial.started,whiteTrial.stopped,TrialPicture.started,TrialPicture.stopped,keyPressTrial_1.keys,keyPressTrial_1.rt,keyPressTrial_1.started,keyPressTrial_1.stopped,green_1.started,green_1.stopped,red_1.started,red_1.stopped,blackWaitInterTrial_2.started,blackWaitInterTrial_2.stopped,whiteWaitInterTrial_2.started,whiteWaitInterTrial_2.stopped,green_fb_1.started,green_fb_1.stopped,red_fb_1.started,red_fb_1.stopped,fixation.started,fixation.stopped,fixationImage.started,fixationImage.stopped,polygon_end.started,polygon_end.stopped,end_text.started,end_text.stopped,polygon_15.started,polygon_15.stopped,descriptionText_15.started,descriptionText_15.stopped,keyPressRun_15.keys,keyPressRun_15.rt,keyPressRun_15.started,keyPressRun_15.stopped,blackProc_2.started,blackProc_2.stopped,greenProc_2.started,greenProc_2.stopped,ProcTarget_2.started,ProcTarget_2.stopped,ProcPicture_2.started,ProcPicture_2.stopped,blackWaitInterTrial_3.started,blackWaitInterTrial_3.stopped,whiteWaitInterTrial_3.started,whiteWaitInterTrial_3.stopped,blackTrial_2.started,blackTrial_2.stopped,whiteTrial_2.started,whiteTrial_2.stopped,TrialPicture_2.started,TrialPicture_2.stopped,keyPressTrial_2.keys,keyPressTrial_2.rt,keyPressTrial_2.started,keyPressTrial_2.stopped,green_2.started,green_2.stopped,red_2.started,red_2.stopped,blackWaitInterTrial_4.started,blackWaitInterTrial_4.stopped,whiteWaitInterTrial_4.started,whiteWaitInterTrial_4.stopped,green_fb_2.started,green_fb_2.stopped,red_fb_2.started,red_fb_2.stopped,fixation_2.started,fixation_2.stopped,fixationImage_2.started,fixationImage_2.stopped,polygon_end_2.started,polygon_end_2.stopped,end_text_2.started,end_text_2.stopped,Participant ID,Age,Sex,Handedness,Experiment Mode,Data modality,EEG headset,Visualize Epochs,date,frameRate,
0,0,0,0,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.72386860009283,None,71.72386860009283,None,71.72386860009283,None,a,0.36926519963890314,0.012536610011011362,1.0092907100915909,71.72386860009283,None,71.72386860009283,None,72.72475150041282,None,72.72475150041282,None,72.72475150041282,None,72.72475150041282,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.42626210022718,None,74.42626210022718,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.42799960030243,None,76.42799960030243,None,78.49646669998765,None,78.49646669998765,None,space,2.1789816999807954,0.0023568402975797653,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,80.68167750025168,None,80.68167750025168,None,80.68167750025168,81.68256060034037,81.66590500017628,82.6667887000367,82.6667887000367,83.66764930030331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.70099860010669,None,83.70099860010669,None,83.70099860010669,None,83.70099860010669,None,87.20405840035528,None,87.20405840035528,None,88.72207090025768,None,88.72207090025768,None,88.72207090025768,None,a,0.5357873998582363,0.008791409898549318,1.018454110249877,88.72207090025768,None,88.72207090025768,None,89.72294620005414,None,89.72294620005414,None,89.72294620005414,None,89.72294620005414,None,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
,,,,,,,,0,0,0,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.52446340024471,None,91.52446340024471,None,91.52446340024471,None,l,0.37520809983834624,0.011028610169887543,1.0062781102024019,91.52446340024471,None,91.52446340024471,None,92.52535870019346,None,92.52535870019346,None,92.52535870019346,None,92.52535870019346,None,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
,,,,,,,,0,0,0,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.32693190034479,None,94.32693190034479,None,94.32693190034479,None,a,0.3025488997809589,0.013001509942114353,1.0101990099065006,94.32693190034479,None,94.32693190034479,None,95.32780920015648,None,95.32780920015648,None,95.32780920015648,None,95.32780920015648,None,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
,,,,,,,,0,0,0,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.02927970001474,None,97.02927970001474,None,97.02927970001474,None,l,0.2315846998244524,0.012230709660798311,1.0086678098887205,97.02927970001474,None,97.02927970001474,None,98.0301733002998,None,98.0301733002998,None,98.0301733002998,None,98.0301733002998,None,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
,,,,,,,,0,0,0,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.73161480017006,None,99.73161480017006,None,99.73161480017006,None,a,0.34576960001140833,0.01294291066005826,1.0100737106986344,99.73161480017006,None,99.73161480017006,None,100.73250460019335,None,100.73250460019335,None,100.73250460019335,None,100.73250460019335,None,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
,,,,,,,,0,0,0,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.35062690032646,None,102.35062690032646,None,102.35062690032646,None,l,0.4226260003633797,0.01209330977872014,1.025016509462148,102.35062690032646,None,102.35062690032646,None,103.35153140034527,None,103.35153140034527,None,103.35153140034527,None,103.35153140034527,None,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
,,,,,,,,0,0,0,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105.05292550008744,None,105.05292550008744,None,105.05292550008744,None,a,0.3990867999382317,0.011659909971058369,1.0075690099038184,105.05292550008744,None,105.05292550008744,None,106.05379670020193,None,106.05379670020193,None,106.05379670020193,None,106.05379670020193,None,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
,,,,,,,,0,0,0,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.7552781002596,None,107.7552781002596,None,107.7552781002596,None,l,0.5138734001666307,0.012636709958314896,1.0094467103481293,107.7552781002596,None,107.7552781002596,None,108.75615500006825,None,108.75615500006825,None,108.75615500006825,None,108.75615500006825,None,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
,,,,,,,,0,0,0,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.5744354003109,None,110.5744354003109,None,110.5744354003109,None,l,0.5586886000819504,0.01198960980400443,1.0247192094102502,110.5744354003109,None,110.5744354003109,None,111.57528750039637,None,111.57528750039637,None,111.57528750039637,None,111.57528750039637,None,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
,,,,,,,,0,0,0,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113.29348100023344,None,113.29348100023344,None,113.29348100023344,None,a,0.4525576001033187,0.009076210204511881,1.0189935103990138,113.29348100023344,None,113.29348100023344,None,114.29431600030512,None,114.29431600030512,None,114.29431600030512,None,114.29431600030512,None,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
,,,,,,,,0,0,0,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.91244610026479,None,115.91244610026479,None,115.91244610026479,None,a,0.6919007999822497,0.011302610393613577,1.0235026101581752,115.91244610026479,None,115.91244610026479,None,116.91328730015084,None,116.91328730015084,None,116.91328730015084,None,116.91328730015084,None,,,,,,,,,www,,Male,Right-handed,intro,With EEG,Emotiv EPOC(+),False,2020_May_15_1723,59.94201214437483,
